2,0.5769191425115388
5,0.8721770431672404
10,0.5246740668360972
15,0.49630974325810584
20,0.4797519112224752
25,0.5267688975500427
30,0.6293925688320425
35,0.671249405744294
40,0.72795028963175
45,0.8003831129597371
50,0.703082747313749
55,0.8652162931739301
60,1.0498043930071927
