,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
152,1.0528432369232177,0.1979227591942161,0.06595406532287598,0.0118391912861505,0.001,"(50,)",45,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'filter__n': 45}",0.6373626373626373,0.7032967032967034,0.5934065934065934,0.6483516483516484,0.6703296703296703,0.6505494505494506,0.03638009968625682,196
153,1.0703065395355225,0.2319313707085352,0.08485603332519531,0.017017569518115637,0.001,"(50,)",50,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'filter__n': 50}",0.5989010989010989,0.6895604395604396,0.6181318681318682,0.6016483516483516,0.6703296703296703,0.6357142857142857,0.037208797699641784,224
154,1.1486440181732178,0.20273061906009116,0.07624316215515137,0.02085713399379553,0.001,"(50,)",55,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'filter__n': 55}",0.5989010989010989,0.6318681318681318,0.6153846153846154,0.5934065934065934,0.6620879120879121,0.6203296703296703,0.024840999022983104,245
155,0.822166919708252,0.13573923902549717,0.06199650764465332,0.005915011922124641,0.001,"(50,)",60,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'filter__n': 60}",0.6373626373626373,0.6291208791208791,0.5934065934065934,0.6208791208791209,0.5467032967032966,0.6054945054945055,0.032902867959516205,257
156,0.7820716381072998,0.03437687145526409,0.06348280906677246,0.009322433197614707,0.001,"(25,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'filter__n': 2}",0.6730769230769231,0.6263736263736264,0.6043956043956044,0.5851648351648352,0.6401098901098901,0.6258241758241758,0.03016478512376002,234
157,0.9197628021240234,0.14721094376426694,0.07568511962890626,0.02090303629093992,0.001,"(25,)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'filter__n': 5}",0.6263736263736264,0.695054945054945,0.6813186813186813,0.6126373626373627,0.6923076923076923,0.6615384615384615,0.0348976802378031,182
158,0.9487174034118653,0.13397283300578766,0.09758124351501465,0.027369836495682948,0.001,"(25,)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'filter__n': 10}",0.6538461538461539,0.6978021978021978,0.760989010989011,0.6483516483516484,0.7142857142857143,0.695054945054945,0.041482606787201906,118
159,1.0067028999328613,0.1803707134334998,0.07408394813537597,0.018325787565284322,0.001,"(25,)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'filter__n': 15}",0.6510989010989011,0.7664835164835165,0.7527472527472527,0.6538461538461539,0.75,0.7148351648351648,0.05123166022391226,104
160,1.0404603004455566,0.15450989828047723,0.08339195251464844,0.011278154222206665,0.001,"(25,)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'filter__n': 20}",0.695054945054945,0.5604395604395604,0.739010989010989,0.728021978021978,0.7362637362637363,0.6917582417582417,0.06750419845879264,132
161,0.9048193454742431,0.1355029687087578,0.09115428924560547,0.048782137280660505,0.001,"(25,)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'filter__n': 25}",0.7417582417582418,0.7747252747252747,0.7087912087912088,0.7307692307692307,0.6923076923076923,0.7296703296703297,0.028316700498296987,81
162,0.8988913059234619,0.08733135383464967,0.07479186058044433,0.023254983943122393,0.001,"(25,)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'filter__n': 30}",0.6868131868131868,0.7417582417582418,0.6840659340659341,0.6098901098901099,0.6703296703296703,0.6785714285714286,0.042132504423474305,154
163,1.1314169883728027,0.19460378782425145,0.07667055130004882,0.01272683955209276,0.001,"(25,)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'filter__n': 35}",0.6813186813186813,0.6813186813186813,0.6868131868131868,0.6346153846153846,0.6840659340659341,0.6736263736263736,0.019611613513818422,163
164,0.8812806606292725,0.13086799969683788,0.07234835624694824,0.020540426366358406,0.001,"(25,)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'filter__n': 40}",0.6483516483516484,0.6401098901098901,0.7087912087912088,0.6813186813186813,0.5412087912087912,0.643956043956044,0.05690461748296659,208
165,0.9615085601806641,0.11220718583069693,0.08040757179260254,0.01586282665846092,0.001,"(25,)",45,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'filter__n': 45}",0.6593406593406593,0.6840659340659341,0.6510989010989011,0.6208791208791209,0.6538461538461539,0.6538461538461539,0.020188102275685533,191
166,0.834559154510498,0.07749435847205725,0.07433319091796875,0.008412688695930828,0.001,"(25,)",50,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'filter__n': 50}",0.6153846153846154,0.6868131868131868,0.6510989010989011,0.6236263736263736,0.6428571428571429,0.643956043956044,0.024974325664535182,208
167,0.8416139125823975,0.11009599643932524,0.07704010009765624,0.02612820719997452,0.001,"(25,)",55,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'filter__n': 55}",0.6318681318681318,0.6181318681318682,0.6126373626373627,0.5961538461538461,0.6318681318681318,0.6181318681318682,0.013346107474166055,249
168,0.9405296802520752,0.1858087889242885,0.09776191711425782,0.05326353271190523,0.001,"(25,)",60,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'filter__n': 60}",0.6373626373626373,0.5714285714285714,0.5906593406593407,0.5934065934065934,0.6538461538461539,0.6093406593406593,0.031003815339925023,256
169,1.0151178359985351,0.2218615144802497,0.07269330024719238,0.015030476329256814,0.001,"(25, 25)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 2}",0.6565934065934066,0.6153846153846154,0.5906593406593407,0.5934065934065934,0.6593406593406593,0.6230769230769231,0.02976176387681503,240
170,1.1116109371185303,0.17291357363000603,0.07659215927124023,0.012938685364173745,0.001,"(25, 25)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 5}",0.6785714285714286,0.6703296703296703,0.7197802197802198,0.6538461538461539,0.7225274725274725,0.689010989010989,0.027439540635568728,136
171,1.3105076789855956,0.3326212178482341,0.09474883079528809,0.03775611832021495,0.001,"(25, 25)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 10}",0.7994505494505495,0.8324175824175825,0.7802197802197802,0.7857142857142857,0.7142857142857143,0.7824175824175824,0.03859474577766143,41
172,1.2170984745025635,0.15731771513414716,0.10513157844543457,0.02332033098264297,0.001,"(25, 25)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 15}",0.7912087912087912,0.8379120879120879,0.8159340659340659,0.7692307692307693,0.782967032967033,0.7994505494505495,0.02451066815735765,31
