,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
30,1.445393705368042,0.04786954254532203,0.03435397148132324,0.0049634617240580615,0.1,"(25, 25)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 15}",0.510989010989011,0.5274725274725275,0.49725274725274726,0.5082417582417582,0.5274725274725275,0.5142857142857142,0.011707294369594798,109
31,1.8876065731048584,0.034399159729526715,0.04348664283752442,0.0011476461943098946,0.1,"(25, 25)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 20}",0.5494505494505495,0.5027472527472527,0.532967032967033,0.5054945054945055,0.5247252747252747,0.5230769230769231,0.01742719948038871,92
32,2.3516361236572267,0.04146379111416161,0.0547978401184082,0.0015539792634695598,0.1,"(25, 25)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 25}",0.489010989010989,0.5714285714285714,0.5631868131868132,0.5714285714285714,0.4725274725274725,0.5335164835164836,0.04348650315914149,76
33,2.7877261638641357,0.052463533293808214,0.0640418529510498,0.0027389632293900123,0.1,"(25, 25)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 30}",0.554945054945055,0.554945054945055,0.5247252747252747,0.554945054945055,0.5247252747252747,0.5428571428571429,0.014804608335502727,70
34,3.2220118045806885,0.030861655938583366,0.0764312744140625,0.0036749797927191135,0.1,"(25, 25)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 35}",0.6208791208791209,0.5824175824175825,0.5769230769230769,0.5604395604395604,0.5164835164835165,0.5714285714285714,0.03387040660971964,21
35,3.7231120586395265,0.06290843990110226,0.08856959342956543,0.005258869560962486,0.1,"(25, 25)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 40}",0.6318681318681318,0.5961538461538461,0.5686813186813187,0.5604395604395604,0.5467032967032966,0.5807692307692307,0.03022477481203312,9
36,0.32384729385375977,0.02472781200470182,0.006054401397705078,0.0004890627028074992,0.1,"(100, 25, 100)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 2}",0.5,0.5,0.5,0.510989010989011,0.47802197802197804,0.4978021978021978,0.0107669878803656,162
37,0.5884770393371582,0.009801074569789953,0.012504863739013671,0.0005889535865951558,0.1,"(100, 25, 100)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 5}",0.5,0.510989010989011,0.532967032967033,0.49725274725274726,0.49725274725274726,0.5076923076923077,0.013614848014685562,128
38,1.0408575057983398,0.014918830951541416,0.022761058807373048,0.0018462528573973227,0.1,"(100, 25, 100)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 10}",0.4835164835164835,0.521978021978022,0.5054945054945055,0.49725274725274726,0.4807692307692308,0.4978021978021978,0.015087395843676908,162
39,1.5060102462768554,0.03347802699324877,0.033534574508666995,0.0014941963287996576,0.1,"(100, 25, 100)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 15}",0.510989010989011,0.5274725274725275,0.49725274725274726,0.5137362637362637,0.5302197802197802,0.5159340659340659,0.01196238519619629,101
