,2,5,10,15,20,25,30,35,40
Madelon,0.008533317561854912,0.0050625615934177205,0.00185381487803128,0.0014853579220844904,0.0009030698084876475,-0.0014806316578340074,-0.002711923648805979,-0.004998396148112704,-0.006991710304195788
character,0.16074114706382417,0.13148639878708981,0.1414214101314855,0.14576157698490083,0.1409761055039919,0.1382932999577635,0.1471197230527133,0.15317663883651145,0.15758023661409543
