,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
22,4.688542175292969,0.8977291945774598,0.011840534210205079,0.0005936465280431794,0.1,"(25,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 20}",0.31475,0.3365,0.31925,0.33825,0.336,0.32894999999999996,0.009888629834309723,99
23,5.919290828704834,1.9706251081499198,0.013666915893554687,0.0001374112320718886,0.1,"(25,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 25}",0.349,0.3565,0.3475,0.34625,0.37825,0.3555,0.01191952180248855,66
24,6.481264638900757,0.9318540971161731,0.018474626541137695,0.004509364355022266,0.1,"(25,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 30}",0.3345,0.38325,0.3595,0.375,0.36925,0.3643,0.016787942101401224,59
25,8.173981618881225,0.7101854901302128,0.017581796646118163,0.00022155896690840272,0.1,"(25,)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 35}",0.388,0.42425,0.3925,0.3885,0.392,0.39705,0.013718964975536603,34
26,9.17892246246338,1.8725809366610016,0.019659423828125,0.00027580768236272485,0.1,"(25,)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 40}",0.39,0.4425,0.426,0.42325,0.40975,0.4183,0.017569433684669518,16
27,2.3626948833465575,0.5321532447501115,0.005012369155883789,8.467782145870918e-05,0.1,"(25, 25)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 2}",0.087,0.0965,0.0925,0.09675,0.09575,0.0937,0.003678994427829434,171
28,2.3411827087402344,1.0039919263332688,0.006395912170410157,0.00010678721049026651,0.1,"(25, 25)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 5}",0.1485,0.14225,0.12025,0.15675,0.13525,0.1406,0.012399193522161027,151
29,2.8012162685394286,0.6708590508817794,0.008446693420410156,0.00011871952538035749,0.1,"(25, 25)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 10}",0.184,0.2215,0.2055,0.21375,0.21275,0.20750000000000002,0.012797460685620411,139
30,3.8576791286468506,0.6433190871174165,0.010295438766479491,9.306041254258647e-05,0.1,"(25, 25)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 15}",0.28625,0.28225,0.25975,0.299,0.2875,0.2829499999999999,0.012867983525012769,119
31,5.001884937286377,0.5675600761924883,0.011876440048217774,6.348771160130318e-05,0.1,"(25, 25)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 20}",0.33675,0.344,0.31475,0.3385,0.339,0.3346,0.010213471496019371,92
32,6.124212980270386,1.6425224491653179,0.014316320419311523,0.00034570986647846817,0.1,"(25, 25)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 25}",0.33225,0.34675,0.34675,0.34775,0.37725,0.35015,0.014722092242612794,80
33,6.77146348953247,1.1220823696553373,0.016428184509277344,0.0005770430522307137,0.1,"(25, 25)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 30}",0.347,0.3785,0.35975,0.3725,0.3745,0.36645000000000005,0.011574109036984238,56
34,8.486196088790894,0.7116698313504622,0.018678665161132812,0.0010679458160235125,0.1,"(25, 25)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 35}",0.3825,0.42575,0.396,0.38925,0.393,0.39730000000000004,0.01492263381578467,31
35,8.9713876247406,2.205427398315084,0.02043576240539551,0.0006439625779669621,0.1,"(25, 25)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 40}",0.39825,0.44275,0.43225,0.402,0.41325,0.41770000000000007,0.017226723426119077,18
36,3.4961023330688477,1.0048397979830108,0.007763195037841797,0.00017447050031649415,0.1,"(100, 25, 100)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 2}",0.102,0.10325,0.101,0.09675,0.10625,0.10185,0.0031008063467427285,162
37,3.2377418994903566,0.3645271502258197,0.00935521125793457,0.0002800294001178127,0.1,"(100, 25, 100)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 5}",0.1325,0.145,0.12075,0.165,0.1445,0.14155,0.014731259280862585,149
38,3.6501248359680174,1.0184794484061679,0.011493158340454102,0.00022622168946007408,0.1,"(100, 25, 100)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 10}",0.187,0.214,0.2055,0.21725,0.219,0.20855,0.011732859838931001,136
39,4.951007890701294,0.9798957227966282,0.013540697097778321,0.000509057432479673,0.1,"(100, 25, 100)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 15}",0.29375,0.28225,0.26075,0.30125,0.29475,0.28655,0.014277955035648498,106
40,6.398344898223877,0.7734852383724203,0.01605954170227051,0.0007442169645143348,0.1,"(100, 25, 100)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 20}",0.3305,0.34525,0.31075,0.339,0.333,0.3317,0.011652682094693901,96
41,7.184850263595581,2.0964067323820945,0.017568397521972656,9.007697508523639e-05,0.1,"(100, 25, 100)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 25}",0.35475,0.35075,0.346,0.343,0.366,0.35209999999999997,0.008025895588655508,78
42,8.382993364334107,0.8509017866767313,0.02127676010131836,0.0022709917372258667,0.1,"(100, 25, 100)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 30}",0.34175,0.3805,0.36075,0.3795,0.37125,0.36675,0.014372717210047656,54
43,10.428009033203125,0.7637551272381938,0.022829723358154298,0.0019028547359090837,0.1,"(100, 25, 100)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 35}",0.38275,0.4265,0.38675,0.3875,0.39775,0.39625,0.015914615923735012,37
44,9.343083667755128,1.4831166519107502,0.023920679092407228,0.0013726440418998132,0.1,"(100, 25, 100)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 40}",0.3805,0.44375,0.422,0.417,0.4145,0.41555,0.020339862339750475,20
45,2.1461323261260987,0.44599462920009914,0.0057947635650634766,0.00014378779206344425,0.01,"(50, 50)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 2}",0.097,0.0965,0.098,0.099,0.08975,0.09605,0.0032649655434629048,168
46,2.3337607860565184,0.7780000899086994,0.007472562789916992,0.00037226672360056044,0.01,"(50, 50)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 5}",0.14725,0.137,0.12275,0.1645,0.14575,0.14345,0.013659612000346131,146
47,3.080649185180664,1.1010118779224802,0.009583044052124023,0.00031964036178609793,0.01,"(50, 50)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 10}",0.187,0.20825,0.20575,0.2265,0.2215,0.2098,0.013816113780654822,132
48,3.651889944076538,0.7753738802326062,0.01141214370727539,0.00034318944541667597,0.01,"(50, 50)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 15}",0.295,0.2805,0.25325,0.303,0.291,0.28454999999999997,0.017247028729610214,113
49,4.988173913955689,0.8861876360355615,0.013069629669189453,0.00042904616710539553,0.01,"(50, 50)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 20}",0.33475,0.341,0.32,0.339,0.34,0.33495,0.007772387020729225,90
50,6.001802158355713,1.510646073167825,0.015411901473999023,0.00038258388058320947,0.01,"(50, 50)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 25}",0.351,0.347,0.354,0.351,0.3705,0.3547,0.008207313811473283,70
51,6.379133892059326,0.7179268468782563,0.017794179916381835,0.0011205785973975844,0.01,"(50, 50)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 30}",0.3535,0.379,0.36125,0.379,0.37375,0.3693,0.010221790449818474,47
52,8.63176646232605,0.6909301328565104,0.020317268371582032,0.0014282187319537602,0.01,"(50, 50)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 35}",0.38325,0.42575,0.39,0.3865,0.39,0.39509999999999995,0.015529488079135132,38
53,9.331712102890014,2.849602293528755,0.021472358703613283,0.0006664935426301486,0.01,"(50, 50)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 40}",0.40975,0.446,0.42325,0.427,0.412,0.4236,0.012960131172175694,4
54,1.9045464992523193,0.29404201485064674,0.005175352096557617,0.0001670452513411412,0.01,"(50,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 2}",0.09225,0.09825,0.092,0.0845,0.09425,0.09225,0.004474930167052888,174
55,1.8808033466339111,0.2375933937406155,0.006526279449462891,0.00024773080454531187,0.01,"(50,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 5}",0.1465,0.14875,0.121,0.153,0.13375,0.1406,0.011713880655017788,151
56,2.8610692501068113,0.6646234202079117,0.008494758605957031,0.00029991444755110157,0.01,"(50,)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 10}",0.18375,0.206,0.203,0.2175,0.223,0.20665,0.013588230201170426,140
57,3.738812303543091,0.8797268359393108,0.01048741340637207,0.00026617956504849385,0.01,"(50,)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 15}",0.29625,0.282,0.259,0.30425,0.27575,0.28345,0.015847239507245425,116
58,5.285671997070312,0.7700090054577301,0.012797737121582031,0.0011463387692653463,0.01,"(50,)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 20}",0.3385,0.34075,0.312,0.34675,0.34325,0.33625000000000005,0.012430808501461199,86
59,6.2675329685211185,1.4024793236473225,0.014635848999023437,0.0006931170893702588,0.01,"(50,)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 25}",0.33675,0.352,0.3495,0.35075,0.38125,0.35405,0.014662366793938822,72
60,6.702994441986084,1.271534687531481,0.016289138793945314,0.0004494810466311678,0.01,"(50,)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 30}",0.34025,0.38525,0.36025,0.3635,0.3805,0.36595,0.01601983145978758,57
61,8.234006881713867,0.4284250972171907,0.018634271621704102,0.0008162239688782696,0.01,"(50,)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 35}",0.3855,0.4305,0.3925,0.39175,0.3915,0.39835000000000004,0.016269296235547494,30
62,8.783602285385133,2.4012466914266266,0.02098870277404785,0.0009449633204761933,0.01,"(50,)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 40}",0.39425,0.44875,0.4315,0.42175,0.41325,0.42190000000000005,0.018179383927955314,9
63,2.0907614707946776,0.5646099088502621,0.004795265197753906,0.00027298173102742343,0.01,"(25,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 2}",0.09375,0.0855,0.0895,0.08775,0.083,0.0879,0.0036489724581037857,177
64,1.5644467353820801,0.21847512944176814,0.006124639511108398,0.00021648515163268965,0.01,"(25,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 5}",0.14425,0.13875,0.1195,0.147,0.1365,0.1372,0.009611711606160474,158
65,2.8051374912261964,1.0180875761343886,0.008454704284667968,0.00046818798787315834,0.01,"(25,)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 10}",0.18625,0.21575,0.2025,0.21775,0.22125,0.20870000000000002,0.01289612344854065,134
66,3.598860025405884,1.0830362882690667,0.010183572769165039,0.0007227345318546941,0.01,"(25,)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 15}",0.29675,0.28125,0.2545,0.299,0.288,0.2839,0.016008279108011576,115
67,4.517574119567871,0.8537988716213782,0.011865663528442382,0.00041346168615293466,0.01,"(25,)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 20}",0.3145,0.3385,0.31025,0.333,0.33725,0.32670000000000005,0.011913647636219563,100
68,6.308725500106812,2.0049704485329007,0.014967584609985351,0.00054525128281703,0.01,"(25,)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 25}",0.3475,0.3545,0.34675,0.357,0.38075,0.3573,0.012370731587097016,61
69,6.57971978187561,0.7865349722097207,0.015602874755859374,0.00013243334639394431,0.01,"(25,)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 30}",0.33075,0.3835,0.361,0.37925,0.37825,0.36655,0.01948294125639145,55
70,8.269771766662597,0.5932052193485617,0.01755075454711914,0.00018439968013908375,0.01,"(25,)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 35}",0.388,0.42175,0.3935,0.38975,0.39325,0.39725,0.012426785585983213,32
71,9.1933913230896,1.8852020139591292,0.019744205474853515,0.00034522296966644833,0.01,"(25,)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 40}",0.389,0.4425,0.431,0.4305,0.416,0.4218,0.018429867064089202,10
72,2.0586572647094727,0.39114100569781346,0.0052168846130371095,0.000294589185914283,0.01,"(25, 25)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 2}",0.08725,0.10025,0.092,0.09325,0.1045,0.09545,0.006146950463441203,170
73,1.9437882423400878,0.49242603978174826,0.006568145751953125,0.00041502429255683217,0.01,"(25, 25)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 5}",0.14525,0.144,0.1205,0.15525,0.135,0.13999999999999999,0.011673688363152409,153
74,2.7693392276763915,0.6436473730253361,0.008693838119506836,0.0004167952726046706,0.01,"(25, 25)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 10}",0.18525,0.22275,0.20475,0.212,0.21425,0.20779999999999998,0.012653458025377887,138
75,3.443012809753418,0.6749328951187282,0.010603094100952148,0.0004973253282349059,0.01,"(25, 25)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 15}",0.28675,0.28075,0.2645,0.30275,0.292,0.28535000000000005,0.012687198272274299,110
76,5.096867465972901,0.8500363066533327,0.012517833709716797,0.0007383871755789569,0.01,"(25, 25)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 20}",0.33675,0.3325,0.31375,0.343,0.34775,0.33475,0.011722840952601904,91
77,5.743734693527221,1.38462297159397,0.014530229568481445,0.0008036136556462506,0.01,"(25, 25)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 25}",0.33425,0.34975,0.3485,0.3575,0.37325,0.35265,0.012744214373589307,75
78,6.7666261196136475,0.8212285812290276,0.016158199310302733,0.0002450961825376365,0.01,"(25, 25)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 30}",0.34575,0.38125,0.3565,0.382,0.3745,0.368,0.014430003465003048,50
79,8.498866605758668,0.5172240826410306,0.018027734756469727,0.0002102209174625875,0.01,"(25, 25)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 35}",0.382,0.427,0.3965,0.39275,0.39875,0.3994,0.014950418054355532,26
80,9.133133220672608,1.7385665224098625,0.019956541061401368,0.00018884794770092266,0.01,"(25, 25)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 40}",0.37975,0.442,0.43275,0.431,0.41075,0.41925,0.022227797911624096,14
81,3.290028429031372,0.9218942854098539,0.00769200325012207,5.369885095969555e-05,0.01,"(100, 25, 100)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 2}",0.117,0.10275,0.10225,0.09675,0.10625,0.10500000000000001,0.006726812023536857,161
82,4.611488389968872,1.8313080457079198,0.009228324890136719,0.00020265599419078863,0.01,"(100, 25, 100)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 5}",0.13675,0.17525,0.138,0.19,0.14975,0.15794999999999998,0.02117156111390938,142
83,3.65433669090271,1.0266398598942992,0.011400175094604493,0.00028261742139355474,0.01,"(100, 25, 100)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 10}",0.18875,0.2145,0.20575,0.21675,0.21875,0.2089,0.011008632975987528,133
84,5.586293363571167,1.272881611539281,0.01344470977783203,0.00018275690927171026,0.01,"(100, 25, 100)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 15}",0.29875,0.28575,0.26175,0.3025,0.30075,0.2899,0.015260733927305078,102
85,6.62976188659668,1.2878158468658893,0.016007280349731444,0.001438588748067658,0.01,"(100, 25, 100)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 20}",0.337,0.34525,0.313,0.34575,0.3485,0.3379,0.01302938985524648,83
86,6.710979986190796,2.012786933351271,0.01768484115600586,0.0006997746477106645,0.01,"(100, 25, 100)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 25}",0.35325,0.351,0.3475,0.3545,0.364,0.35405,0.005514526271584899,72
87,8.090489673614503,1.3556251886030997,0.019670963287353516,0.00040714111857709755,0.01,"(100, 25, 100)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 30}",0.34125,0.3845,0.3645,0.38625,0.3735,0.37,0.016391308672586213,44
88,10.182510423660279,0.8921369896817086,0.02202911376953125,0.0007046863436809197,0.01,"(100, 25, 100)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 35}",0.3815,0.4365,0.39175,0.38775,0.39975,0.39945,0.01944826470408093,25
89,9.809656620025635,2.1942446162903764,0.024028491973876954,0.0013082463064461132,0.01,"(100, 25, 100)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 40}",0.3965,0.44575,0.42525,0.41375,0.414,0.41905000000000003,0.01620755996441166,15
90,2.194717454910278,0.38443124000454504,0.00571293830871582,1.0561055001841582e-05,0.001,"(50, 50)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 2}",0.09725,0.09775,0.09525,0.0915,0.10475,0.09730000000000001,0.0043255057507764335,166
91,2.3662109851837156,0.576183559977796,0.007272672653198242,0.00033636423692844677,0.001,"(50, 50)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 5}",0.1435,0.137,0.124,0.17125,0.14825,0.14479999999999998,0.015534960572849874,145
92,2.9481690883636475,1.0527975321938072,0.009431695938110352,0.0005604957544366782,0.001,"(50, 50)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 10}",0.18625,0.215,0.20575,0.22575,0.22125,0.21080000000000002,0.013989639023220007,125
93,4.077496147155761,0.4460324696001879,0.011052274703979492,0.0001926135051224836,0.001,"(50, 50)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 15}",0.2965,0.281,0.25425,0.30325,0.30525,0.28805000000000003,0.018923133989907706,105
94,5.183833599090576,0.9147045634286275,0.013390731811523438,0.0007728521939015201,0.001,"(50, 50)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 20}",0.337,0.33775,0.31,0.34,0.341,0.33315,0.011665761869676588,94
95,6.438180923461914,1.726793411800978,0.01517782211303711,0.00028985885614450223,0.001,"(50, 50)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 25}",0.35225,0.34725,0.35475,0.3455,0.38425,0.3568,0.01412303083619093,63
96,6.6636634349823,0.6947118966049308,0.017005157470703126,0.00013215440114521185,0.001,"(50, 50)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 30}",0.3515,0.38075,0.3615,0.3795,0.3755,0.36974999999999997,0.011403946685248932,46
97,9.595100736618042,0.6974700087205576,0.020543861389160156,0.0011763520737414599,0.001,"(50, 50)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 35}",0.3735,0.43,0.39125,0.38675,0.4,0.3963,0.018899338612766322,36
98,9.618357706069947,2.684878753690793,0.021798992156982423,0.0010652096174668232,0.001,"(50, 50)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 40}",0.40275,0.4445,0.42325,0.43075,0.413,0.42285000000000006,0.01436889000584249,7
99,1.9697679042816163,0.4849788314339595,0.005153751373291016,0.0003789220793399518,0.001,"(50,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 2}",0.09,0.099,0.09,0.08575,0.0945,0.09185000000000001,0.004521061822182927,175
100,1.913166618347168,0.33479433938308195,0.0069712638854980465,0.0009858689786396212,0.001,"(50,)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 5}",0.147,0.14525,0.12125,0.15425,0.1405,0.14165,0.011115979489005905,148
101,2.924303483963013,0.7155196037559406,0.009319210052490234,0.001075959338496038,0.001,"(50,)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 10}",0.192,0.21275,0.20325,0.21975,0.22375,0.2103,0.011496086290559933,129
102,3.883551549911499,0.7659258855034902,0.012106847763061524,0.0021686557488369887,0.001,"(50,)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 15}",0.2925,0.28175,0.2625,0.30375,0.288,0.28569999999999995,0.013646794495411733,109
103,4.976079511642456,0.8973181759765055,0.012229251861572265,0.00016600162334423716,0.001,"(50,)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 20}",0.33525,0.3465,0.314,0.3435,0.3435,0.33655,0.011881077392223318,85
104,5.935793256759643,1.6156442519410201,0.014232110977172852,0.0001825726849192314,0.001,"(50,)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 25}",0.3375,0.358,0.34825,0.35125,0.38075,0.35514999999999997,0.014407116297163689,68
105,7.0743200302124025,1.828749702839285,0.017043018341064455,0.0012640770008253935,0.001,"(50,)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 30}",0.34025,0.3845,0.36975,0.3665,0.37675,0.36755,0.014987828395067779,51
106,8.014758586883545,0.6322494603412491,0.01983795166015625,0.0012741665145410606,0.001,"(50,)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 35}",0.3855,0.4305,0.39325,0.3925,0.3925,0.39885000000000004,0.01607451398954257,29
107,9.378910112380982,1.9289271524625309,0.02166600227355957,0.0014293426220669204,0.001,"(50,)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 40}",0.392,0.44925,0.434,0.429,0.40675,0.4222,0.020336789323784608,8
108,1.755356454849243,0.32859490571162114,0.004777669906616211,0.00028675905980512535,0.001,"(25,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 2}",0.087,0.08575,0.08775,0.0875,0.08325,0.08625,0.0016507574019219134,179
109,1.7612602710723877,0.45145802562332343,0.006214332580566406,0.0003259346929197568,0.001,"(25,)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 5}",0.1435,0.13875,0.12475,0.14725,0.1365,0.13815,0.007669093818698527,156
110,2.835429286956787,1.0803906343825254,0.008271265029907226,0.00036582036225818004,0.001,"(25,)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 10}",0.18575,0.21925,0.20425,0.21825,0.22475,0.21045000000000003,0.014080482946262891,127
111,3.589119815826416,1.0549784422883564,0.010754156112670898,0.000610285833664091,0.001,"(25,)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 15}",0.29775,0.28175,0.2545,0.299,0.28875,0.28435,0.0161945978647202,114
112,4.770380115509033,1.1792643931198765,0.012678289413452148,0.0008055510117631324,0.001,"(25,)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 20}",0.31525,0.338,0.32375,0.3335,0.33825,0.32975,0.008951256894984093,98
113,6.159598541259766,2.0358160239351664,0.014494371414184571,0.0007222131490730125,0.001,"(25,)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 25}",0.3515,0.35425,0.34725,0.352,0.3705,0.35509999999999997,0.008025895588655513,69
114,6.2683511734008786,0.9988311566388659,0.015846824645996092,0.00023202362046560897,0.001,"(25,)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 30}",0.3255,0.38325,0.36175,0.38,0.36625,0.36334999999999995,0.020575835341487346,60
115,8.95021948814392,1.7328809744171165,0.018727540969848633,0.0008995353462880615,0.001,"(25,)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 35}",0.3825,0.4155,0.3935,0.392,0.38975,0.39465,0.011087831167545789,39
116,8.822442293167114,1.7666387811868993,0.021074628829956053,0.0015901247914525394,0.001,"(25,)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 40}",0.39375,0.45325,0.429,0.43075,0.41125,0.4236,0.020014744564945113,4
117,3.176282024383545,1.1774791007497973,0.005121374130249023,0.00022968714820561587,0.001,"(25, 25)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 2}",0.0865,0.09625,0.098,0.09975,0.11,0.09809999999999999,0.00751431966314982,165
