1,6.666437413533335
2,5.039527926371103
3,4.266286547368742
4,3.181886478863352
5,2.5327945282554136
6,2.247388056738207
7,2.217127305753765
8,2.187219567708809
9,2.166376843470221
10,2.1580955302182874
11,2.141974553799269
12,2.1207849412529916
13,2.112467294033875
14,2.1039023787848006
15,2.0854950725007573
16,2.080589503662162
17,2.0701368172508157
18,2.059041744741808
19,2.049783883457108
20,2.0360599528523977
21,2.0322428208173386
22,2.015466285313813
23,2.0114295230851296
24,2.0058833522505304
25,1.9906203572328791
26,1.985147783315648
27,1.963317925505579
28,1.959594478735819
29,1.9522744984304856
30,1.9494786460626943
31,1.9424757452090262
32,1.9343802616186703
33,1.9117349139390196
34,1.9055586437466547
35,1.8895632294611975
36,1.8875938304977753
37,1.8863306362155046
38,1.8786958501695108
39,1.8647597891362215
40,1.8581875311255491
41,1.8541477277643634
42,1.8381297258185476
43,1.8340183122308809
44,1.832173914572085
45,1.8171128089546182
46,1.8078174542520054
47,1.7986100038230872
48,1.7939085705888134
49,1.7900216350219036
50,1.7815472506849628
51,1.777531538282672
52,1.7680127546497821
53,1.7573382401293505
54,1.7511466529417417
55,1.7395131874343495
56,1.7374896976593786
57,1.735576000391903
58,1.7255967223674005
59,1.7251157503530883
60,1.719407130487899
61,1.709587507684041
62,1.7077666480481957
63,1.7047823815126169
64,1.6927549948562373
65,1.6875038687778208
66,1.6801888415900734
67,1.6718627783149536
68,1.6698968242122536
69,1.66633082851415
70,1.6595780439289352
71,1.6570447581825005
72,1.6473259807757463
73,1.6464601754307457
74,1.6395738296896265
75,1.6290101055232566
76,1.628386820232471
77,1.6208535297352766
78,1.6119214713525116
79,1.609344043666997
80,1.6050094560336188
81,1.6023782025020092
82,1.5920684486722
83,1.5871863247970166
84,1.583598296053259
85,1.5783053593045722
86,1.5732258280794205
87,1.5678447550947219
88,1.5548742069206976
89,1.5516630691196898
90,1.5451045085735335
91,1.5418497386161365
92,1.5361914152568537
93,1.5332182991836314
94,1.5257738221788053
95,1.5135743541053615
96,1.5102918058846946
97,1.5000047247459676
98,1.4975760538770553
99,1.4949541317696484
100,1.491672420699265
101,1.4900750588754377
102,1.4819699475828698
103,1.4766725511092684
104,1.4745421750124852
105,1.462881272639918
106,1.4577815492930393
107,1.4566498934405454
108,1.453992734019646
109,1.4470668557860986
110,1.445161471922036
111,1.437209259134161
112,1.433665433558255
113,1.4255789719920935
114,1.424263092447615
115,1.4201473490805234
116,1.4156199170015102
117,1.4132949274738575
118,1.4052037908485195
119,1.4029614062317393
120,1.3991110590835165
121,1.39299619779955
122,1.3882397338843488
123,1.3845957628294454
124,1.3782038858557644
125,1.3736039514200424
126,1.370748431278481
127,1.3634708800431394
128,1.3598558494211321
129,1.3506251722868028
130,1.3451703790577536
131,1.342638449874071
132,1.3357091060766733
133,1.3333118007139566
134,1.3274338662464444
135,1.3243012609481242
136,1.322055032729556
137,1.314808724634523
138,1.3140396903022544
139,1.3088782303387503
140,1.306162135339136
141,1.2995480305996359
142,1.2964158670916055
143,1.2937756876300053
144,1.2908484002572438
145,1.2888694918963297
146,1.2828615652561903
147,1.2742695387351872
148,1.271755744176992
149,1.2645968280872346
150,1.2625293321037288
151,1.2575661290704745
152,1.253169341148057
153,1.2519594355245478
154,1.2484126006985667
155,1.2441509540320608
156,1.2380900687986924
157,1.233215013524911
158,1.2307830320027695
159,1.2294730683312478
160,1.224800921731877
161,1.2210107648909903
162,1.216256732311709
163,1.209433461938998
164,1.206687709833625
165,1.2054939894056427
166,1.2010868186476695
167,1.194508931772249
168,1.1925650287598788
169,1.1904080997073687
170,1.1819866542211839
171,1.175695525453537
172,1.1737395838437852
173,1.169203661599489
174,1.1676211694306318
175,1.161392640410594
176,1.1559875084163382
177,1.1514871919635183
178,1.1498114442377292
179,1.1457777544998975
180,1.1427903406777713
181,1.1369075886508206
182,1.133970428313272
183,1.1287764740088264
184,1.12465383837135
185,1.120871339184039
186,1.1191533532846143
187,1.1103662329747586
188,1.109873265074291
189,1.1072530719995997
190,1.103909241074414
191,1.1011693521438422
192,1.0983219235251767
193,1.093491473705309
194,1.0889454780036563
195,1.0851320225433896
196,1.082856468260035
197,1.0786072478348665
198,1.077687465299146
